id,buyerName,lenderName,address,city,saleDate,saleValue,loanAmount
2838,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,4627 UNICORN PT,POWDER SPRINGS,2024-11-12,375000,680046000
2839,TRICON SFR 2024 4 BORROWER LLC,WELLS FARGO,35 LAURA WAY,SENOIA,2024-11-12,330000,680046000
2840,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,11 RICHMOND DR,DAWSONVILLE,2024-11-12,355000,680046000
2841,FRANCIS HOLDINGS LLC,KIAVI FUNDING,3376 IRISH LN,DECATUR,2024-11-12,207000,271800
2842,RESOLUTIONS TEAM LLC,DJD CAPITAL,102 ROCKYFORD RD NE,ATLANTA,2024-11-12,285000,500000
2843,BRENDEN MS CORP,KIAVI FUNDING,88 FLORA AVE NE,ATLANTA,2024-11-12,360000,448400
2844,JALMXR LLC,GUARANTEED RATE AFFINITY,1541 CLIFTON DOWNS DR SE,ATLANTA,2024-11-12,0,177000
2845,DBR SERVICES LLC,CHASE CAPITAL HOLDINGS,3506 CROWN POINT PL,DECATUR,2024-11-12,210000,255000
2846,FJPW INVESTMENT GROUP LLC,KIAVI FUNDING,863 NEEDLE ROCK DR,STONE MOUNTAIN,2024-11-12,165000,168000
2847,TRICON SFR 2024 4 BORROWER LLC,WELLS FARGO,401 BARBASHELA DR,STONE MOUNTAIN,2024-11-12,13365000,680046000
2848,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,5250 HOLLYHOCK RD,DOUGLASVILLE,2024-11-12,10184000,680046000
2849,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,5301 BROOKSHIRE CT,DOUGLASVILLE,2024-11-12,10184000,680046000
2850,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,7315 MILAM RD,WINSTON,2024-11-12,10184000,680046000
2851,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,4800 PAULINE RD,DOUGLASVILLE,2024-11-12,958000,680046000
2852,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,6564 OAKWOOD DR,DOUGLASVILLE,2024-11-12,10184000,680046000
2853,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,5965 SUMTER DR,DOUGLASVILLE,2024-11-12,10184000,680046000
2854,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,157 MILLWHEEL DR,VILLA RICA,2024-11-12,958000,680046000
2855,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,4080 FEATHER DR,DOUGLASVILLE,2024-11-12,10184000,680046000
2856,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,2774 WARHORSE PL,DOUGLASVILLE,2024-11-12,10184000,680046000
2857,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,5020 HORTON PL,DOUGLASVILLE,2024-11-12,10184000,680046000
2858,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,5555 RICHLAND DR,DOUGLASVILLE,2024-11-12,10184000,680046000
2859,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,7224 WILDFLOWER WALK,WINSTON,2024-11-12,10184000,680046000
2860,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,3441 RAINBOW DR,WINSTON,2024-11-12,10184000,680046000
2861,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,7154 CRYSTAL CREEK PL,DOUGLASVILLE,2024-11-12,10184000,680046000
2862,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,8340 RAMBLIN CT,DOUGLASVILLE,2024-11-12,10184000,680046000
2863,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,6355 QUEENSDALE DR,DOUGLASVILLE,2024-11-12,10184000,680046000
2864,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,6045 COWAN MILL RD,DOUGLASVILLE,2024-11-12,10184000,680046000
2865,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,3866 DAYLILY WAY,DOUGLASVILLE,2024-11-12,1845000,680046000
2866,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,3725 WINDING TRAIL CT,DOUGLASVILLE,2024-11-12,10184000,680046000
2867,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,936 EDGEWOOD LN,DOUGLASVILLE,2024-11-12,10184000,680046000
2868,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,2217 CHESTNUT PL,LITHIA SPRINGS,2024-11-12,10184000,680046000
2869,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,1009 BALSAM WOOD TRL,VILLA RICA,2024-11-12,12952000,680046000
2870,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,1450 CEDAR HL,DOUGLASVILLE,2024-11-12,1845000,680046000
2871,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,3182 LAKE MONROE RD,DOUGLASVILLE,2024-11-12,10184000,680046000
2872,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,6691 GREEN ACRES DR,DOUGLASVILLE,2024-11-12,10184000,680046000
2873,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,211 MILLSTREAM RDG,VILLA RICA,2024-11-12,10184000,680046000
2874,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,4031 CANEBRAKE LN,DOUGLASVILLE,2024-11-12,958000,680046000
2875,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,1090 AUGUSTA WOODS DR,DOUGLASVILLE,2024-11-12,10184000,680046000
2876,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,2595 AMBER CREEK DR,DOUGLASVILLE,2024-11-12,1845000,680046000
2877,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,4408 LAMAR DR,DOUGLASVILLE,2024-11-12,1845000,680046000
2878,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,1588 WEMBLEY DR,DOUGLASVILLE,2024-11-12,10184000,680046000
2879,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,1091 AMBERGLADE WAY,DOUGLASVILLE,2024-11-12,10184000,680046000
2880,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,4327 LODGEVIEW PL,DOUGLASVILLE,2024-11-12,1845000,680046000
2881,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,4365 RESERVE HILL XING,DOUGLASVILLE,2024-11-12,1845000,680046000
2882,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,8027 FIELDSTREAM WAY,DOUGLASVILLE,2024-11-12,10184000,680046000
2883,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,2964 ROLLING LN,WINSTON,2024-11-12,10184000,680046000
2884,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,5000 KENT CT,VILLA RICA,2024-11-12,10184000,680046000
2885,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,1081 S CREEK DR,VILLA RICA,2024-11-12,10184000,680046000
2886,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,6298 WELLINGTON CT,DOUGLASVILLE,2024-11-12,10184000,680046000
2887,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,7608 STONEDRAW CT,DOUGLASVILLE,2024-11-12,10184000,680046000
2888,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,7059 STONECREEK DR,DOUGLASVILLE,2024-11-12,10184000,680046000
2889,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,5324 BRICKLEBERRY WAY,DOUGLASVILLE,2024-11-12,10184000,680046000
2890,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,6604 KILLINGTON CT,DOUGLASVILLE,2024-11-12,10184000,680046000
2891,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,1515 OLDE OAK DR,LITHIA SPRINGS,2024-11-12,10184000,680046000
2892,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,8422 SOMERTON CIR,DOUGLASVILLE,2024-11-12,10184000,680046000
2893,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,7130 ROYSTON WAY,CUMMING,2024-11-12,744000,680046000
2894,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,2765 MAYFAIR DR,CUMMING,2024-11-12,744000,680046000
2895,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,3465 CANON CREEK DR,CUMMING,2024-11-12,858000,680046000
2896,TRICON SFR 2024-4 BORROWER LLC,WELLS FARGO BANK NA,4408 SHILLHAM CT,CUMMING,2024-11-12,858000,680046000
2897,A PIECE OF CAKE RENTALS LLC,NONI J BURGEN IRA,3715 CLEARWATER DR,ATLANTA,2024-11-12,0,182500
2898,TRICON SFR 2024 4 BORROWER LLC,WELLS FARGO,17 DAISY MEADOW TRL,LAWRENCEVILLE,2024-11-12,13123500,680046000
2899,SIMPLY SOUTHERN PROPERTIES LLC,KIAVI FUNDING,23 HAMPTON LOCUST GROVE RD,HAMPTON,2024-11-12,152000,164900
2900,TRICON SFR 2024 4 BORROWER LLC,WELLS FARGO,51 PATES LAKE DR,HAMPTON,2024-11-12,18127000,680046
2901,TRICON SFR 2024 4 BORROWER LLC,WELLS FARGO,20 WILBUR WAY,COVINGTON,2024-11-12,11155000,680046000
2902,CAPITAL SOLUTIONS HOLDINGS LLC,GOLD PROPERTY PARTNERS,191 NECTAR PL,DALLAS,2024-11-12,140000,165000
2903,CMNC HOMES LLC,J ROSS PROPERTIES,170 REMINGTON LN,ACWORTH,2024-11-12,185000,185000
2904,PB & J HOMES LLC,MILLER DONALD A,205 JOHNNY LN,DALLAS,2024-11-12,215000,230000
2905,LIMARDO & CO LLC,NOBLE PARK CAPITAL MANAGEMENT,414 WAYSIDE LN,DALLAS,2024-11-12,92500,164000
2906,LIMARDO & CO LLC,NOBLE PARK CAPITAL MANAGEMENT,430 WAYSIDE LN,DALLAS,2024-11-12,92500,154000
2907,TRICON SFR 2024 4 BORROWER LLC,WELLS FARGO,1 OAK LANDING TRL S,DOUGLASVILLE,2024-11-12,7177000,680046000
2908,CECHLOA GIFTSHOP MULTISERVICES LLC,HOMETOWN EQUITY MORTGAGE,1415 ISLEWORTH CIR,ATLANTA,2024-11-11,240000,180000
2909,EQUITY BROTHERS INVESTMENTS LLC,SAGE87 ENDEAVORS,5393 RIDGE FOREST DR,STONE MOUNTAIN,2024-11-11,165000,65000
2910,MENENDEZ INVESTORS LLC,FISHER JEFFREY,1555 OLYMPIAN WAY SW,ATLANTA,2024-11-11,285000,1250000
2911,ARIANNA ENTERPRISE LLC,PIRKLE INVESTMENTS GROUP,1427 PIRKLE RD,NORCROSS,2024-11-11,0,1050000
2912,STYLE BY MARCUS JOHN LLC,KIAVI FUNDING,897 MARIE LN SW,CONYERS,2024-11-11,165000,100000
2913,ACCRETIVE PROPERTIES GROUP LLC,DOMINION FINANCIAL SERVICES,153 MACEDONIA FOREST CR,,2024-11-08,325000,152750
2914,REAWAKEN CAPITAL LLC,VONTIVE,223 LEAFWOOD LN,RIVERDALE,2024-11-08,220000,147000
2915,CHEVONUEL GLOBAL LLC,VELOCITY COMMERCIAL CAPITAL,2254 LISBON LN,JONESBORO,2024-11-08,172000,111800
2916,2921 HOLLY SPRINGS LLC,LOAN FUNDER LLC,2921 HOLLY SPRINGS RD NE,MARIETTA,2024-11-08,770000,662000
2917,EJOURNEY TECH LLC,LENDINGONE LLC,6001 PAT MELL PL SE,SMYRNA,2024-11-08,185000,137800
2918,JACOMO LLC,PROJECT 45,9 ARROWWOOD DR,NEWNAN,2024-11-08,190000,210000
2919,2261 CLIFTON SPRINGS ROAD 63 LLC,CL LM RESI PURCHASER TRUST 1,2261 CLIFTON SPRINGS RD,DECATUR,2024-11-08,190000,156750
2920,IMANI GLOBAL SERVICES LLC,KIAVI FUNDING,2783 MCAFEE RD,DECATUR,2024-11-08,199000,272900
2921,BSQUARE LLC,313 CAPITAL GROUP,1443 SNAPFINGER RD,DECATUR,2024-11-08,111133,56000
2922,CMNC HOMES LLC,MAHER LARRY,788 FAYETTEVILLE RD SE,ATLANTA,2024-11-08,195000,185721
2923,LUMICENT HOMES LLC,PROFUND I,1573 NEWTON AVE SE,ATLANTA,2024-11-08,368000,402500
2924,AM GROUP INVESTORS LLC,VELOCITY COMMERCIAL CAPITAL,3699 LARKSPUR TER,DECATUR,2024-11-08,0,258750
2925,SNOWBALL ACQUISITIONS LLC,REALTY INVESTORS FUNDING LLC,3027 LAKE MONROE RD,DOUGLASVILLE,2024-11-08,170000,156060
2926,JEFFERSON & JEFFERSON REALTY LLC,KIAVI FUNDING,1700 LANIER DR SW,ATLANTA,2024-11-08,162000,208800
2927,REAWAKEN CAPITAL LLC,VONTIVE,385 DARTMOUTH DR SW,ATLANTA,2024-11-08,210000,136500
2928,REAWAKEN CAPITAL LLC,VONTIVE,2854 CRESCENDO DR NW,ATLANTA,2024-11-08,225000,157500
2929,KINGS RANSOM PROPERTY GROUP LLC,HOMEXPRESS MORTGAGE,725 N CRESTWELL CIR,ATLANTA,2024-11-08,215000,172000
2930,HURR BRAND CO LLC,ANGEL OAK MORTGAGE SOLUTIONS,2881 PEACHTREE RD NE APT 2403,ATLANTA,2024-11-08,0,120000
2931,REAWAKEN CAPITAL LLC,VONTIVE,2377 BAYWOOD DR SE,ATLANTA,2024-11-08,240000,157500
2932,AZURE LAKE INVESTMENTS LLC,VONTIVE,2529 DALE CREEK DR NW,ATLANTA,2024-11-08,170000,198800
2933,REAWAKEN CAPITAL LLC,VONTIVE,369 WATERFORD RD NW,ATLANTA,2024-11-08,240000,168000
2934,EAGLES CONCRETE LLC,FLASH RAISE FUNDING,755 TANNER RD,DACULA,2024-11-08,257500,266000
2935,MIDWEST BUILDERZ LLC,HOMEXPRESS MORTGAGE,3785 SWEETBRIAR TRCE,SNELLVILLE,2024-11-08,340000,255000
2936,BLUE HOUSE PROPERTIES LLC,F&F VENTURES,1431 WILLOW BEND DR,SNELLVILLE,2024-11-08,260000,245000
2937,FEROCITY ASSETS LLC,FISHER JEFFREY K,1261 SONOMA DR,LAWRENCEVILLE,2024-11-08,370000,370000
2938,JNVDA GENERAL LLC,EASY STREET CAPITAL,5459 ROBIN HILL CT,NORCROSS,2024-11-08,0,300000
2939,WEST DEKLE PROPERTY SOLUTIONS LLC,KIAVI FUNDING,124 DODGEN RD,HAMPTON,2024-11-08,225011,277700
2940,PATHWAY PROPERTIES LLC,KDG PROPERTIES,UNASSIGNED ADDRESS,,2024-11-08,45000,200000
2941,Invitation Homes,DELRIO CARLOS,1115 VEAL ST SW,CONYERS,2024-11-08,0,315000
2942,SOUTHVINE HOMES LLC,PEOPLES BANK & TRUST CO,2220 WINDSOR BLUFFS DR,CUMMING,2024-11-08,675000,596250
2943,SOUTHVINE HOMES LLC,PEOPLES BANK & TRUST CO,2320 WINDSOR BLUFFS DR,CUMMING,2024-11-08,675000,581250
2944,SOUTHVINE HOMES LLC,PEOPLES BANK,2340 WINDSOR BLUFFS DR,CUMMING,2024-11-08,675000,596250
2945,JPG REALTY LLC,PETERS MELISSA T,236 STONECREEK BND,MONROE,2024-11-07,265000,75000
2946,CLEARLINK ACQUISITIONS LLC,KIAVI FUNDING INC,4485 COVENTRY WAY NE,ROSWELL,2024-11-07,345000,356200
2947,DGS RESIDENTIAL PROPERTIES LLC,LENDINGONE LLC,2379 OLIVE SPRINGS RD SE,MARIETTA,2024-11-07,240000,240000
2948,AKUDO VENTURES LLC,COMMERCIAL LOAN FUNDING LLC,6010 COLT RIDGE TRL SE,MABLETON,2024-11-07,300200,240160
2949,PURCHASING FUND 2021-1 LLC,HOUSEMAX FUNDING LLC,1184 PARKWOOD CHASE NW,ACWORTH,2024-11-07,460000,414000
2950,FLEUR DE LEES LLC,KIAVI FUNDING,3706 SAPPHIRE CT,DECATUR,2024-11-07,185000,176500
2951,BMB GLOBAL LLC,CONVENTUS,3113 BELLGREEN WAY,DECATUR,2024-11-07,0,244250
2952,HOMELY HOUSE FINISHERS LLC,PHNX VENTURES,2203 SECOND AVE,DECATUR,2024-11-07,220000,50000
2953,AML HOMES INC,GROUNDFLOOR CREDIT 1,2224 ROSEWOOD RD,DECATUR,2024-11-07,161500,217212
2954,GTB SOUTHSIDE REALTY LLC,CTO24 FORSYTH LLC,3205 RONALD REAGAN BLVD,CUMMING,2024-11-07,6330000,40200000
2955,QINGYUN99 LLC,GENERAL MORTGAGE CAPITAL,438 FAIRLOCK LN NW,ATLANTA,2024-11-07,0,162000
2956,GEORGIA PRIME PROPERTIES LLC,GREEN DAVID,1699 PADDLEWHEEL DR,MARIETTA,2024-11-06,233333,233333
2957,NEW TOWNE BUILDERS LLC,COASTALSTATES BANK,374 CHICOPEE DR NE,MARIETTA,2024-11-06,225000,975000
2958,3376 SOUTH COBB DRIVE LLC,KELLS KAYE ELLENBURG REVOCABLE,3376 S COBB DR SE,SMYRNA,2024-11-06,2000000,1000000
2959,ARMM ASSETS 2 LLC,MORGAN STANLEY MORTGAGE CAPITAL HOLDINGS,1038 HAMPTON RD,HAMPTON,2024-11-06,10040800,434010000
2960,SFR INVESTMENT ENTERPRISES LLC,JOY Y MOORE,6030 DANBURY CT,MORROW,2024-11-06,155000,155000
2961,SMITH LITTLE AND PARTNERS LLC,KIAVI FUNDING INC,1288 GATE POST LN,POWDER SPRINGS,2024-11-06,431000,539600
2962,MABA DARBY LLC,UNITED WHOLESALE,60 DARBY DR,NEWNAN,2024-11-06,294780,235824
2963,READY SET REHAB LLC,OF REAL ESTATE CAPITAL,5802 TRENT WALK DR,LITHONIA,2024-11-06,0,108000
2964,590 HOMES LLC,CASH VILLAGE HOLDINGS,3245 MAE AVE NE,BROOKHAVEN,2024-11-06,0,995000
2965,KAJ CORP LLC,CITIZENS TRUST BANK,1822 DODSON DR SW,ATLANTA,2024-11-06,90000,67500
2966,DC REMODELING SERVICES LLC,ATLANTA HOME PROVIDERS,604 OAKSIDE DR SW,ATLANTA,2024-11-06,143000,175000
2967,INVESTO LLC,LOAN FUNDER,2969 SENTINEL CIR,LAWRENCEVILLE,2024-11-06,273000,245700
2968,DCK INVESTMENTS LLC,TRIDENT REALTY INVESTMENTS,95 GROVE CREEK DR,LOCUST GROVE,2024-11-06,144900,156800
2969,PN HOME INVESTMENTS LLC,CONVENTUS,130 BELMONT FARMS DR,ELLENWOOD,2024-11-06,140000,127500
2970,TRICON SFR 2024 4 BORROWER LLC,WELLS FARGO,27 HIGHLAND WAY,CARROLLTON,2024-11-05,1171000,680046
2971,PEACH RIVER PROPERTIES LLC,ETC,486 EDWARD CT,MARIETTA,2024-11-05,305000,370000
2972,BUMBLEBEE CAPITAL LLC,JC LENDING GROUP,5572 ANDREW DR SW,MABLETON,2024-11-05,160000,100000
2973,BOYD & SONS MANAGEMENT SERVICES LLC,VELOCITY COMMERCIAL CAPITAL,3575 OAKVALE RD APT 405,DECATUR,2024-11-05,115000,86250
2974,SNOWBALL ACQUISITIONS LLC,REALTY INVESTORS FUNDING,896 KILKENNY CIR,LITHONIA,2024-11-05,0,183600
2975,1928 HARBOUR OAKS LLC,AMERICAN HERITAGE LENDING,1928 HARBOUR OAKS DR,SNELLVILLE,2024-11-05,0,273000
2976,PC GROUP INVESTORS LLC,DOUBLE BACKFLIP,1481 WILD RYE LN,GRAYSON,2024-11-05,370000,300000
2977,PRAGMATIC INVEST LLC,BPL MORTGAGE,1449 COVE CREEK CIR,NORCROSS,2024-11-05,0,165750
2978,75 MILLERS LANE LLC,CITYWIDE EQUITIES GROUP,75 MILLERS LN,COVINGTON,2024-11-05,0,65000
2979,ROLLING ROCK VENTURES LLC,MORTGAGE ASSURANCE,283 OVERLOOK TRL,DALLAS,2024-11-05,0,372000
2980,PADLY LLC,BURROWS PATRICK,492 S CHEROKEE RD,SOCIAL CIRCLE,2024-11-05,138000,150000
2981,ACCENT PROPERTY SOLUTIONS LLC,GUARANTEED RATE,162 THOMPSON RD,SENOIA,2024-11-04,0,397664
2982,ROMCONSTRUCTION LLC,NATIONAL LOAN FUNDING,1337 MUIRFOREST DR,STONE MOUNTAIN,2024-11-04,0,185500
2983,LIV ABUNDANT CONSULTING LLC,CAKE MORTGAGE,1123 JONES AVE NW,ATLANTA,2024-11-04,0,378000
2984,AAA SOCOP LLC,EQUIDEM MANAGEMENT,1328 TURNER RD SW,LILBURN,2024-11-04,0,267507
2985,LOVVORN FARM & CONSTRUCTION LLC,SMITH MARTHA GILLHAM,2607 CORINTH POSEYVILLE RD,BREMEN,2024-11-04,1325000,1185000
2986,PHILLIPS BROTHERS ACQUISITIONS LLC,BURROWS PATRICK,211 CARL PARKER RD,HAMPTON,2024-11-04,205000,225000
2987,LRP VENTURES GROUP LLC,ATLANTA PRIVATE LENDING,34 CHERRY ST,MCDONOUGH,2024-11-04,85000,133250
2988,LOVES PROPERTY GROUP LLC,ESPLENDOR,186 BRANDI DR,HIRAM,2024-11-04,215000,172000
2989,BUYSIDE CAPITAL ADVISORS LLC,GUILD MORTGAGE,2 BRYSON LAKE CIR,DOUGLASVILLE,2024-11-04,0,379302
2990,RYAN RENTAL PROPERTIES LLC,GUILD MORTGAGE,1426 NORTHGATE DR,VILLA RICA,2024-11-02,0,106250
2991,CMNC HOMES LLC,MINTEN SAMUEL LEE TRUST,1443 DANIEL RD,VILLA RICA,2024-11-02,100000,105000
2992,MULTI PROPERTY INVEST LLC,KIAVI FUNDING,357 S RED OAK WAY,TEMPLE,2024-11-02,150000,15000
2993,HAMILTON HOMES ASSET GROUP LLC,PINK SALT CAPITAL,3150 OLD VAN WERT RD,VILLA RICA,2024-11-02,53000,55000
2994,447-449 ROOSEVELT CIRCLE LLC,MITTLEMAN STEVEN,447 ROOSEVELT CIR NE # 449,MARIETTA,2024-11-01,450000,430000
2995,VSGO PROPERTIES LLC,PRESKITT ENTERPRISES,106 MIRANDA LN,GRIFFIN,2024-11-01,158572,860000
2996,3AD INVESTMENTS LLC,ALAMO FLIPCO FINANCIAL,6565 BUSSELL WAY,RIVERDALE,2024-11-01,115000,140490
2997,309 311 LAKEWOOD LLC,MITTLEMAN STEVEN,309 LAKEWOOD DR SE # 311,MARIETTA,2024-11-01,450000,430000
2998,INTELINQ LLC,HOMETOWN EQUITY MORTGAGE LLC,3885 RIDGEWOOD DR SE,SMYRNA,2024-11-01,1500000,1200000
2999,DOWNTOWN TERRENTINE LLC,ROGERS ADAM,239 TERRENTINE RD,SHARPSBURG,2024-11-01,70000,35000
3000,STAY & PLAY GA LLC,LOAN FUNDER SERIES 88458,100 BELK RD,NEWNAN,2024-11-01,212500,170000
3001,ET-4 DAWSONVILLE LP,ARBOR REALTY SR INC,94 RILEY CIR,DAWSONVILLE,2024-11-01,1328000,929561
3002,ET-4 DAWSONVILLE LP,ARBOR REALTY SR INC,98 RILEY CIR,DAWSONVILLE,2024-11-01,1328000,929561
3003,ET-4 DAWSONVILLE LP,ARBOR REALTY SR INC,102 RILEY CIR,DAWSONVILLE,2024-11-01,1328000,929561
3004,BSREHOLDINGS LLC,FREEMAN DEBORAH,1199 HARMONY CHURCH RD,DAWSONVILLE,2024-11-01,100000,53334
3005,AMS UMBRELLA LLC,EASY STREET CAPITAL,2637 CRESTDALE CIR SE,ATLANTA,2024-11-01,140000,239275
3006,CHOCTAW AMERICAN INSURANCE INC,US MORTGAGE,1341 SAGEWOOD CIR,STONE MOUNTAIN,2024-11-01,0,319113
3007,ARAIM PROPERTIES INC,HOME U LLC,2422 NAPA VALLEY DR,VILLA RICA,2024-11-01,220000,222000
3008,BAYT-GA LLC,SARAFINA HOLDINGS LLC,228 SMOKERISE TRCE,PEACHTREE CITY,2024-11-01,865000,875000
3009,NESTEGG REALTY INC,KIAVI FUNDING,1566 OLYMPIAN CIR SW,ATLANTA,2024-11-01,225000,317200
3010,CHECKMATE REALTY LLC,WORTHWHILE INVESTMENTS,511 COHEN ST SW,ATLANTA,2024-11-01,99000,138020
3011,CRAWFORD HOME BUYERS LLC,REAL HOUSTON PROPERTIES,3066 MALVERN DR,SNELLVILLE,2024-11-01,126000,124000
3012,VIDA AI CONSULTING LLC,NATIONAL LOAN FUNDING,4178 SUZANNE LN,DULUTH,2024-11-01,300000,293250
3013,VSGO PROPERTIES LLC,PRESKITT ENTERPRISES,141 HIGHWAY 138 E,STOCKBRIDGE,2024-11-01,951428,860000
3014,PMB PROPERTY HOLDINGS LLC,VANDERBILT MORTGAGE,25 MOUNTAIN PATH,DAHLONEGA,2024-11-01,400000,320000
3015,FULL VALUE HOME SOLUTIONS LLC,JC LENDING GROUP,42 CRYSTAL SPRINGS DR,DOUGLASVILLE,2024-11-01,235000,230000
3016,PAD GEEKS LLC,BLAKELY DUSTIN,201 PINEYWOOD RD,GRIFFIN,2024-11-01,145000,30000
3017,ATLANTA HOUSE MANAGEMENT SERVICES LLC,TRIDENT REALTY INVESTMENTS,133 DIANE DR,GRIFFIN,2024-10-31,135000,221250
3018,VALDOSTA REAL PROPERTY DEVELOPMENT INC,LOAN FUNDER SERIES 88106,1026 WHEEL HOUSE LN,MONROE,2024-10-31,90000,105000
3019,RIVERSTONE HOMES INC,AMERIS BANK,167 RIVERSTONE COMMONS CR,,2024-10-31,50000,261750
3020,RIVERSTONE HOMES INC,AMERIS BANK,169 RIVERSTONE COMMONS CR,,2024-10-31,50000,261750
3021,RIVERSTONE HOMES INC,AMERIS BANK,173 RIVERSTONE COMMONS CR,,2024-10-31,50000,261750
3022,RIVERSTONE HOMES INC,AMERIS BANK,177 RIVERSTONE COMMONS CR,,2024-10-31,50000,261750
3023,CUSTOM BUILD BY BEJAR LLC,WILDCAT LENDING FUND TWO,6083 ARDEN CT,MORROW,2024-10-31,171500,171500
3024,THANH THAO PROPERTIES LLC,CONVENTUS,5180 ASH ST,FOREST PARK,2024-10-31,108000,151400
3025,MULTI PROPERTY INVEST LLC,SILVER HILL FUNDING LLC,661 KENNESAW DR SE,SMYRNA,2024-10-31,98000,277500
3026,COUSIN 3 CONSTRUCTION LLC,T Y MORTGAGE LLC,1928 TWELVE OAKS CIR NW,KENNESAW,2024-10-31,299000,224200
3027,13 DESIGNS LLC,FED INVESTMENTS LLC,1788 WILLOW BRANCH LN NW # F,KENNESAW,2024-10-31,246624,131048
3028,ZEMAN PROPERTIES LLC,COLONY BANK,37 POWELL PL,NEWNAN,2024-10-31,310000,200847
3029,MY HAPPY PLACE VACATION RENTALS LLC,SOUTHERN FIRST BANK,281 CHESTATEE VIEW DR,DAWSONVILLE,2024-10-31,1220000,720000
3030,SEAN THOMAS & BROTHERS 2 LLC,EASY STREET CAPITAL,3388 ELGIN DR,DECATUR,2024-10-31,0,220000
3031,CAHOON FUND LLC,LENDINGONE,3471 ELGIN DR,DECATUR,2024-10-31,170069,214558
3032,TCT CAPITAL LLC,KIAVI FUNDING,2685 GLENVALLEY DR,DECATUR,2024-10-31,230000,393700
3033,KDS PARTNERS LLC,WILDCAT LENDING FUND TWO,3601 ORCHARD CIR,DECATUR,2024-10-31,0,220400
3034,JDT CAPITAL GROUP LLC,HL3 SIERRA,2233 TROUTDALE DR,DECATUR,2024-10-31,0,273700
3035,GRAND MUSTANG LLC,VONTIVE,4578 SHERRINGTON CT,STONE MOUNTAIN,2024-10-31,0,210000
3036,RESURGENS SFR LLC,AMERICAN HERITAGE LENDING,6016 REGENT MNR,LITHONIA,2024-10-31,0,115500
